3407,旭化成,1兆4232億,14.15,5.24,2.63,化学
3409,北日本紡績,17億,,,,繊維製品
3415,TOKYO BASE,100億,13.38,16.84,6.91,小売業
3416,ピクスタ,23億,8.33,23.55,9.92,小売業
3417,大木ヘルスケア HD,129億,5.45,8.12,1.64,卸売業
3418,バルニバービ,107億,17.22,18.5,6.01,サービス業
3419,アートグリーン,23億,68.04,6.32,2.49,卸売業
3420,ケー・エフ・シー,93億,9.84,4.68,3.35,金属製品
3421,稲葉製作所,292億,11.29,5.62,4.05,金属製品
3422,J-MAX,37億,,,,金属製品
3423,エスイー,86億,27.8,2.85,1.21,金属製品
3426,アトムリビンテック,53億,21.48,2.36,1.82,金属製品
3431,宮地エンジニアリンググループ,577億,12.9,11.29,6.1,金属製品
3433,トーカロ,1042億,14.72,12.29,8.75,金属製品
3434,アルファ,122億,6.4,5.1,2.6,金属製品
3435,サンコーテクノ,102億,7.13,7.47,5.38,金属製品
3436,SUMCO,5091億,7.96,11.59,5.95,金属製品
3437,特殊電極,36億,16.93,2.92,1.8,金属製品
3439,三ツ知,35億,11.05,3.07,1.86,金属製品
3440,日創プロニティ,69億,6.69,8.38,4.28,金属製品
3441,山王,40億,17.95,3.12,1.66,金属製品
3442,MIEコーポレーション,16億,4.43,14.34,4.35,金属製品
3443,川田テクノロジーズ,452億,8.44,5.92,3.21,金属製品
3444,菊池製作所,37億,51.72,1.38,0.74,金属製品
3445,RS Technologies,919億,12.09,11.98,4.89,金属製品
3446,ジェイテックコーポレーション,93億,40.44,8.57,6.48,金属製品
3447,信和,106億,10.54,6.51,3.76,金属製品
3449,テクノフレックス,226億,12.96,6.46,4.25,金属製品
3451,トーセイ・リート投資法人,494億,35.99,,1.53,
3452,ビーロット,191億,5.32,21.36,6,不動産業
3454,ファーストブラザーズ,157億,4.79,13.1,3.54,不動産業
3455,ヘルスケア&メディカル投資法人,370億,36.21,,1.22,
3457,And Do HD,204億,7.74,15.33,3.32,不動産業
3458,シーアールイー,411億,8.22,12.16,3.51,不動産業
3459,サムティ・レジデンシャル投資法人,776億,,,1.15,
3460,ジャパン・シニアリビング投資法人,,,,,
3461,パルマ,22億,15.05,6.28,4.3,不動産業
3462,野村不動産マスターファンド投資法人,7157億,40.74,,1.48,
3463,いちごホテルリート投資法人,311億,,,1.3,
3464,プロパティエージェント,,,,,不動産業
3465,ケイアイスター不動産,591億,7.91,13.59,2.78,不動産業
3466,ラサールロジポート投資法人,2581億,41.44,,1.53,
3467,アグレ都市デザイン,86億,6.82,22.07,4.89,不動産業
3468,スターアジア不動産投資法人,950億,23.55,,1.56,
3469,デュアルタップ,35億,35.05,5.62,1.67,不動産業
3470,マリモ地方創生リート投資法人,178億,,,1.42,
3471,三井不動産ロジスティクスパーク投資法人,2352億,113.97,,0.57,
3472,日本ホテル&レジデンシャル投資法人,166億,,,1.04,
3474,G-FACTORY,42億,,,,不動産業
3475,グッドコムアセット,239億,6.98,26.52,7.27,不動産業
3476,投資法人みらい,770億,34.08,,1.21,
3477,フォーライフ,23億,5.83,11.19,4.72,不動産業
3479,ティーケーピー,653億,11.74,13.26,6.92,不動産業
3480,ジェイ・エス・ビー,608億,8.3,18.58,8.78,不動産業
3481,三菱地所物流リート投資法人,1468億,31.09,,1.68,
3482,ロードスターキャピタル,481億,5.37,32.62,8.09,不動産業
3484,テンポイノベーション,164億,24.76,19.9,4.62,不動産業
3486,グローバル・リンク・マネジメント,179億,5.62,36.76,7.7,不動産業
3487,CREロジスティクスファンド投資法人,848億,38.64,,1.37,
3488,ザイマックス・リート投資法人,256億,,,1.71,
3489,フェイスネットワーク,153億,5.65,40.83,9.24,不動産業
3490,アズ企画設計,26億,6.51,17.41,2.97,不動産業
3491,GA technologies,375億,22.19,7.69,2.22,不動産業
3492,タカラレーベン不動産投資法人,506億,20.77,,1.71,
3493,アドバンス・ロジスティクス投資法人,744億,45.35,,1.21,
3494,マリオン,32億,9.28,8.3,1.85,不動産業
3495,香陵住販,41億,5.78,13.88,4.51,不動産業
3496,アズーム,376億,31.78,35.21,24.08,不動産業
3497,LeTech,48億,4.66,20.1,4.61,不動産業
3498,霞ヶ関キャピタル,1348億,26.91,20.27,7.4,不動産業
3501,住江織物,156億,9.19,4.68,1.63,繊維製品
3504,丸八 HD,142億,6.32,3.84,2.99,繊維製品
3512,日本フエルト,88億,12.58,3.51,2.75,繊維製品
3513,イチカワ,81億,12.98,2.52,1.85,繊維製品
3521,エコナック HD,29億,22.99,2.74,2.21,不動産業
3524,日東製網,37億,10.56,5.11,1.14,繊維製品
3526,芦森工業,134億,6.65,8.77,3.69,繊維製品
3529,アツギ,127億,7.39,4.69,3.73,繊維製品
3536,アクサス HD,39億,15.16,13.84,1.52,小売業
3537,昭栄薬品,46億,12.84,4.05,2.01,卸売業
3538,ウイルプラス HD,118億,7.2,14.67,4.47,小売業
3539,JM HD,865億,13.96,14.23,8.69,小売業
3540,歯愛メディカル,610億,24.93,11.98,5.51,卸売業
3541,農業総合研究所,65億,263.03,2.69,1.03,サービス業
3542,ベガコーポレーション,83億,11.25,12.76,10.29,小売業
3543,コメダ HD,1242億,19.33,14.85,6.31,卸売業
3544,サツドラ HD,114億,23.16,5.26,1.07,小売業
3546,アレンザ HD,317億,10.56,10.09,3.25,小売業
3547,串カツ田中 HD,134億,24.73,22.41,7.51,小売業
3548,バロックジャパンリミテッド,277億,22.61,6.63,3.17,小売業
3549,クスリのアオキ HD,3007億,16.61,16.38,5.97,小売業
3550,スタジオアタオ,25億,35.57,2.84,2.1,小売業
3551,ダイニック,64億,5.48,4.61,1.88,繊維製品
3553,共和レザー,159億,8.92,4.85,3.02,化学
3556,リネットジャパングループ,41億,,,,小売業
3557,ユナイテッド&コレクティブ,44億,59.5,-77.79,1.91,小売業
3558,ジェイドグループ,242億,21.66,16.08,8.5,小売業
3559,ピーバンドットコム,18億,17.49,7.85,6.48,卸売業
3560,ほぼ日,74億,16.6,9.77,8.05,小売業
3561,力の源 HD,351億,14.54,25.74,14.02,小売業
3562,No.1,64億,10.47,15.19,7.68,卸売業
3563,FOOD&LIFE COMPANIES,2949億,22.11,17.42,3.61,小売業
3565,アセンテック,79億,11.99,20.06,10.53,卸売業
3566,ユニフォームネクスト,61億,13.62,14.11,8.93,小売業
3569,セーレン,1692億,11.87,9.49,6.44,繊維製品
3571,ソトー,97億,16.04,3.75,2.92,繊維製品
3577,東海染工,26億,235.8,0.14,0.07,繊維製品
3580,小松マテーレ,319億,12.1,6.4,4.91,繊維製品
3583,オーベクス,35億,6.96,7.18,4.71,繊維製品
3591,ワコール HD,2409億,74.69,1.48,1.1,繊維製品
3593,ホギメディカル,979億,28.29,3.79,3.29,繊維製品
3597,自重堂,284億,13.55,5.48,5.05,繊維製品
3598,山喜,24億,11.84,4.51,1.69,繊維製品
3600,フジックス,22億,,,,繊維製品
3604,川本産業,46億,9.83,6.42,2.2,繊維製品
3607,クラウディア HD,34億,6.31,11.38,3.85,繊維製品
3608,TSI HD,710億,16.42,4.14,3.03,繊維製品
3611,マツオカコーポレーション,172億,5.69,8.71,4.52,繊維製品
3612,ワールド,647億,7.54,9.96,3.51,卸売業
3622,ネットイヤーグループ,39億,19.26,7.81,6.76,情報・通信業
3623,ビリングシステム,113億,35.91,11.54,1.02,情報・通信業
3624,アクセルマーク,15億,,,,情報・通信業
3625,テックファーム HD,41億,16.88,10.11,5.66,情報・通信業
3626,TIS,8239億,18.08,14.51,8.91,情報・通信業
3627,テクミラ HD,43億,20.82,3.22,2,情報・通信業
3628,データホライゾン,62億,,,,情報・通信業
3632,グリー,785億,16.14,4.88,3.6,情報・通信業
3633,GMOペパボ,73億,16.88,20.03,3.87,情報・通信業
3634,ソケッツ,16億,206.95,1.28,0.9,情報・通信業
3635,コーエーテクモ HD,5360億,16.79,16.95,11.73,情報・通信業
3636,三菱総合研究所,663億,12.23,7.68,4.33,情報・通信業
3639,ボルテージ,14億,277.9,0.25,0.19,情報・通信業
3640,電算,81億,8.65,8.69,4.86,情報・通信業
3641,パピレス,102億,28.79,3.26,2.31,情報・通信業
3645,メディカルネット,35億,22.21,7.13,3.41,情報・通信業
3646,駅探,22億,24.87,4.58,2.87,情報・通信業
3647,ジー・スリー HD,21億,,,,情報・通信業
3648,AGS,149億,15.45,6.72,4.7,情報・通信業
3649,ファインデックス,228億,20.12,20.55,17.1,情報・通信業
3652,ディジタルメディアプロフェッショナル,67億,23.14,8.23,7.38,情報・通信業
3653,モルフォ,86億,30.45,8.11,6.88,情報・通信業
3655,ブレインパッド,182億,19.31,16.43,12.53,情報・通信業
3656,KLab,83億,,,,情報・通信業
3657,ポールトゥウィン HD,163億,47.11,2.46,1.3,情報・通信業
3659,ネクソン,2兆2460億,31.47,7.88,6.43,情報・通信業
3660,アイスタイル,425億,25.7,14.57,5.69,情報・通信業
3661,エムアップ HD,454億,24.78,29.86,8.87,サービス業
3662,エイチーム,120億,20.22,5.46,3.44,情報・通信業
3663,セルシス,358億,23.04,22.88,15.92,情報・通信業
3664,モブキャスト HD,20億,,,,情報・通信業
3665,エニグモ,139億,38.72,3.36,2.67,情報・通信業
3666,テクノスジャパン,137億,11.39,15.75,11.44,情報・通信業
3667,enish,46億,,,,情報・通信業
3668,コロプラ,732億,38.18,2.54,2.32,情報・通信業
3670,協立情報通信,20億,8.91,11.73,7.68,サービス業
3671,ソフトマックス,47億,10.26,14.53,7.55,情報・通信業
3672,オルトプラス,20億,,,,情報・通信業
3673,ブロードリーフ,642億,650.26,0.4,0.23,情報・通信業
3674,オークファン,39億,18.94,4.4,2.75,情報・通信業
3675,クロス・マーケティンググループ,142億,7.66,25.42,10.82,情報・通信業
3676,デジタルハーツ HD,194億,8.62,24.62,9.82,サービス業
3678,メディアドゥ,215億,16.21,8.18,2.56,情報・通信業
3679,じげん,636億,13.66,22.61,12.11,情報・通信業
3680,ホットリンク,56億,60.04,1.38,1.04,サービス業
3681,ブイキューブ,55億,54.34,9.25,0.81,情報・通信業
3682,エンカレッジ・テクノロジ,41億,16.68,7.26,5.09,情報・通信業
3683,サイバーリンクス,85億,11.71,9.44,5.78,情報・通信業
3686,ディー・エル・イー,50億,,,,情報・通信業
3687,フィックスターズ,520億,32.15,24.56,18.6,情報・通信業
3688,CARTA HOLDINGS,336億,21.02,6.63,3.65,情報・通信業
3690,イルグルム,39億,68.81,2.93,1.93,サービス業
3691,デジタルプラス,22億,,,,情報・通信業
3692,FFRIセキュリティ,198億,44.17,20.68,13.17,情報・通信業
3694,オプティム,328億,27.99,16.08,12.25,情報・通信業
3695,GMOリサーチ&AI,45億,13,17.18,11.63,情報・通信業
3696,セレス,152億,12.15,12.4,3.99,情報・通信業
3697,SHIFT,2108億,28.52,22.76,11.96,情報・通信業
3698,CRI・ミドルウェア,41億,13.53,7.9,5.37,情報・通信業
3708,特種東海製紙,471億,9.96,5.53,3.17,パルプ・紙
3710,ジョルダン,33億,32.19,2.21,1.82,情報・通信業
3712,情報企画,172億,13.03,16.76,14.03,情報・通信業
3719,ジェクシード,59億,200,2.69,2.02,情報・通信業
3723,日本ファルコム,114億,14.29,8.28,8.05,情報・通信業
3726,フォーシーズHD,50億,268.13,1.4,0.82,小売業
3727,アプリックス,33億,9.92,13.18,10.27,情報・通信業
3733,ソフトウェア・サービス,668億,12.67,14.22,12,情報・通信業
3738,ティーガイア,2142億,26.65,10.26,3.3,情報・通信業
3739,コムシード,22億,,,,情報・通信業
3741,セック,211億,18.38,13.93,11.77,情報・通信業
3744,サイオス,40億,17.89,19.61,2.58,情報・通信業
3747,インタートレード,27億,,,,情報・通信業
3750,サイトリ細胞研究所,77億,74.81,4.45,1.92,情報・通信業
3753,フライトソリューションズ,20億,34.83,21.26,3.8,情報・通信業
3758,アエリア,63億,11.94,5.48,2.52,情報・通信業
3760,ケイブ,74億,4.55,30.16,10.28,情報・通信業
3762,テクマトリックス,1080億,24.83,17.97,4.36,情報・通信業
3763,プロシップ,229億,12.95,20.2,14.49,情報・通信業
3765,ガンホー・オンライン・エンターテイメント,2482億,10.14,13.03,9.78,情報・通信業
3766,システムズ・デザイン,34億,13.8,5.58,3.99,情報・通信業
3768,リスクモンスター,32億,17.58,3.05,2.64,情報・通信業
3769,GMOペイメントゲートウェイ,6786億,43.31,14.92,4.65,情報・通信業
3770,ザッパラス,48億,26.14,2.86,2.62,情報・通信業
3771,システムリサーチ,241億,10.9,22.05,14.76,情報・通信業
3772,ウェルス・マネジメント,188億,9.41,11.59,3.71,不動産業
3773,アドバンスト・メディア,206億,15.2,10.45,7.34,情報・通信業
3774,インターネットイニシアティブ,5392億,25.28,16.19,7.39,情報・通信業
3775,ガイアックス,42億,12.66,26.49,15.5,情報・通信業
3776,ブロードバンドタワー,133億,42.95,3.54,1.53,情報・通信業
3777,環境フレンドリー HD,86億,56.75,4.9,4.54,情報・通信業
3778,さくらインターネット,1859億,142.01,4.62,2.39,情報・通信業
3779,ジェイ・エスコム HD,13億,,,,情報・通信業
3787,テクノマセマティカル,15億,88.92,0.86,0.82,情報・通信業
3788,GMOグローバルサインHD,326億,38.29,9.01,4.68,情報・通信業
3791,IGポート,412億,34.93,15.31,7.97,情報・通信業
3793,ドリコム,181億,44.33,7.27,2.9,情報・通信業
3796,いい生活,35億,49.65,3.55,2.75,情報・通信業
3798,ULSグループ,323億,20.29,16.35,13.14,情報・通信業
3799,キーウェアソリューションズ,63億,7.3,9.12,6.82,情報・通信業
3800,ユニリタ,154億,17.23,7.29,5.42,情報・通信業
3802,エコミック,20億,12.89,9.41,8.17,情報・通信業
3803,イメージ情報開発,9億,12.1,19.67,10.9,情報・通信業
3804,システムディ,97億,15.14,14.73,9.43,情報・通信業
3807,フィスコ,35億,76.69,11.58,2.36,情報・通信業
3808,オウケイウェイヴ,22億,,,,情報・通信業
3810,サイバーステップ,25億,,,,情報・通信業
3814,アルファクス・フード・システム,16億,18.3,303.51,6.4,情報・通信業
3815,メディア工房,50億,,,,情報・通信業
3816,大和コンピューター,41億,10.55,7.59,6.32,情報・通信業
3817,SRA HD,641億,11.56,16.04,10.37,情報・通信業
3823,THE WHY HOW DO COMPANY,22億,,,,情報・通信業
3824,メディアファイブ,5億,521.7,0.28,0.14,情報・通信業
3825,リミックスポイント,196億,32.08,3.34,2.98,情報・通信業
3826,システムインテグレータ,36億,32.65,3.1,2.38,情報・通信業
3830,ギガプライズ,279億,8.45,31,19.5,情報・通信業
3834,朝日ネット,206億,11.23,12.65,10.91,情報・通信業
3835,eBASE,285億,21.93,19.17,17.57,情報・通信業
3836,アバントグループ,805億,23.41,25.2,15.3,情報・通信業
3837,アドソル日進,159億,14.38,15.17,10.91,情報・通信業
3839,ODKソリューションズ,48億,14.07,5.72,4.22,情報・通信業
3840,パス,74億,,,,情報・通信業
3841,ジーダット,67億,27.76,6.93,5.42,情報・通信業
3842,ネクストジェン,22億,13.48,8.73,5.1,情報・通信業
3843,フリービット,275億,7.83,25.21,8.26,情報・通信業
3844,コムチュア,494億,15.05,19.18,14.16,情報・通信業
3845,アイフリークモバイル,14億,27.94,8.13,4.26,情報・通信業
3847,パシフィックシステム,60億,12.85,7.67,5.32,情報・通信業
3848,データ・アプリケーション,57億,18.94,5.84,4.36,情報・通信業
3849,日本テクノ・ラボ,12億,9.74,10.6,8.73,情報・通信業
3850,エヌ・ティ・ティ・データ・イントラマート,118億,41.39,5.93,3.14,情報・通信業
3851,日本一ソフトウェア,49億,8.13,8.74,5.49,情報・通信業
3853,アステリア,93億,,,,情報・通信業
3854,アイル,690億,21.18,33.64,23.01,情報・通信業
3856,Abalance,198億,3.28,25.21,4,情報・通信業
3857,ラック,229億,14.75,10.07,6.73,情報・通信業
3858,ユビキタスAI,40億,,,,情報・通信業
3861,王子 HD,5771億,7.47,6.75,2.78,パルプ・紙
3863,日本製紙,1027億,34,0.63,0.17,パルプ・紙
3864,三菱製紙,237億,2.9,8.81,3.44,パルプ・紙
3865,北越コーポレーション,2756億,17.61,5.46,3.3,パルプ・紙
3877,中越パルプ工業,172億,5.22,5.67,2.54,パルプ・紙
3878,巴川コーポレーション,79億,7.9,6.56,2.16,パルプ・紙
3880,大王製紙,1450億,142.75,0.4,0.11,パルプ・紙
3891,ニッポン高度紙工業,213億,11.07,8.33,5.37,パルプ・紙
3892,岡山製紙,73億,8.06,6.29,4.32,パルプ・紙
3895,ハビックス,42億,11.51,5.14,2.7,パルプ・紙
3896,阿波製紙,44億,29.4,3.04,0.68,パルプ・紙
3900,クラウドワークス,213億,19.46,18.96,10.97,情報・通信業
3901,マークラインズ,391億,24.45,27.17,19.66,情報・通信業
3902,メディカル・データ・ビジョン,199億,19.02,25.58,17.85,情報・通信業
3903,gumi,170億,,,,情報・通信業
3904,カヤック,81億,16.37,9.28,4.28,情報・通信業
3905,データセクション,224億,103.32,11.97,4.53,情報・通信業
3907,シリコンスタジオ,24億,11.01,12.41,7.24,情報・通信業
3908,コラボス,14億,139.65,0.94,0.6,情報・通信業
3909,ショーケース,24億,,,,サービス業
3910,エムケイシステム,18億,26.02,10.26,3.14,情報・通信業
3911,Aiming,101億,,,,情報・通信業
3912,モバイルファクトリー,69億,8.35,23.31,18.62,情報・通信業
3913,GreenBee,14億,40.25,3.06,2.77,情報・通信業
3914,JIG-SAW,322億,69.02,18.91,13.16,情報・通信業
3915,テラスカイ,277億,49.06,5.45,3.15,情報・通信業
3916,デジタル・インフォメーション・テクノロジー,305億,16.32,25.92,17.66,情報・通信業
3917,アイリッジ,33億,48.53,3.06,1.21,情報・通信業
3918,PCI HD,113億,14.41,8.95,4.85,情報・通信業
3920,アイビーシー,34億,18.99,9.3,5.71,情報・通信業
3921,ネオジャパン,264億,23.99,19.32,13.33,情報・通信業
3922,PR TIMES,234億,18.31,21.33,18.16,情報・通信業
3923,ラクス,4068億,58.95,46.1,32.01,情報・通信業
3924,ランドコンピュータ,143億,11.28,23.56,15.53,情報・通信業
3925,ダブルスタンダード,200億,11.42,34.54,29.8,情報・通信業
3926,オープンドア,221億,,,,情報・通信業
3927,フーバーブレイン,40億,138.55,2.05,0.62,情報・通信業
3928,マイネット,33億,11.65,19.53,5.99,情報・通信業
3929,ソーシャルワイヤー,26億,57.76,60.65,3.58,情報・通信業
3930,はてな,23億,16.12,5.47,4.81,情報・通信業
3931,バリューゴルフ,17億,16.21,9.39,3.83,情報・通信業
3932,アカツキ,290億,22.4,3.26,2.47,情報・通信業
3933,チエル,45億,10.67,14.9,6.4,情報・通信業
3934,ベネフィットジャパン,68億,9.23,9.98,6.78,情報・通信業
3935,エディア,21億,12.96,14.2,6.9,情報・通信業
3936,グローバルウェイ,40億,70.93,6.5,3.32,情報・通信業
3937,Ubicom HD,174億,17.25,20.06,14.12,情報・通信業
3939,カナミックネットワーク,262億,25.91,27.64,17.73,情報・通信業
3940,ノムラシステムコーポレーション,53億,23.61,7.4,6.6,情報・通信業
3941,レンゴー,2642億,6.9,7.82,2.84,パルプ・紙
3943,大石産業,93億,7.54,5.71,3.86,パルプ・紙
3944,古林紙工,33億,9.49,2.37,1.05,パルプ・紙
3945,スーパーバッグ,38億,3.85,20.63,5.73,パルプ・紙
3946,トーモク,458億,5.57,7.86,3.31,パルプ・紙
3947,ダイナパック,180億,5.62,6.69,3.93,パルプ・紙
3948,光ビジネスフォーム,45億,24.26,1.92,1.58,パルプ・紙
3950,ザ・パック,733億,10.92,8.78,6.48,パルプ・紙
3951,朝日印刷,215億,11.1,5.42,2.6,パルプ・紙
3952,中央紙器工業,70億,16.05,3.12,2.63,パルプ・紙
3953,大村紙業,24億,9.44,5.18,3.57,パルプ・紙
3954,昭和パックス,78億,6.92,4.9,3.36,パルプ・紙
3955,イムラ,123億,11.42,6.05,4.35,パルプ・紙
3958,笹徳印刷,34億,9.42,3.59,2.21,その他製品
3961,シルバーエッグ・テクノロジー,21億,31.09,4.88,4.58,情報・通信業
3962,チェンジ HD,906億,10.72,22.23,10.62,情報・通信業
3963,シンクロ・フード,142億,16.06,20.61,17.45,情報・通信業
3964,オークネット,549億,11.73,18.38,10.09,情報・通信業
3965,キャピタル・アセット・プランニング,46億,42.54,3.42,1.85,情報・通信業
3967,エルテス,37億,24.82,6.06,2.18,情報・通信業
3968,セグエグループ,213億,25.98,23.79,5.45,情報・通信業
3969,エイトレッド,121億,15.55,17.06,13.73,情報・通信業
3970,イノベーション,35億,11.66,8.71,6.86,情報・通信業
3974,SCAT,21億,12.67,4.67,3.14,情報・通信業
3976,シャノン,12億,127.22,-10.86,0.41,情報・通信業
3977,フュージョン,6億,15.75,10.89,7.25,サービス業
3978,マクロミル,318億,9.6,7.61,3.48,情報・通信業
3979,うるる,79億,17.68,17.19,7.91,情報・通信業
3981,ビーグリー,84億,8.82,12.66,5.09,情報・通信業
3983,オロ,408億,20.76,20.82,15.39,情報・通信業
3984,ユーザーローカル,304億,23.92,16.47,14.4,情報・通信業
3985,テモナ,23億,,,,情報・通信業
3986,ビーブレイクシステムズ,22億,17.83,7.66,5.66,情報・通信業
3987,エコモット,24億,52.24,4.93,1.86,サービス業
3988,SYS HD,56億,11.51,14.42,7.34,情報・通信業
3989,シェアリングテクノロジー,187億,14.44,38.27,23.46,情報・通信業
3990,UUUM,77億,30.89,6.87,2.47,情報・通信業
3991,ウォンテッドリー,104億,10.45,27.38,21.05,情報・通信業
3992,ニーズウェル,123億,11.93,23.02,16.87,情報・通信業
3993,PKSHA Technology,976億,47.39,6.35,4.85,情報・通信業
3994,マネーフォワード,3111億,,,,情報・通信業
3996,サインポスト,64億,38.9,10.56,6.2,情報・通信業
3997,トレードワークス,27億,24.36,9.78,4.27,情報・通信業
3998,すららネット,23億,25.86,4.07,3.31,情報・通信業
4004,レゾナックHD,5792億,16.41,5.57,1.63,化学
4005,住友化学,6413億,31.67,1.96,0.51,化学
4008,住友精化,728億,9.9,7.08,5.02,化学
4011,ヘッドウォータース,185億,119.13,14.45,10.29,情報・通信業
4012,アクシス,58億,10.92,16.24,12.04,情報・通信業
4013,勤次郎,83億,20.96,4.12,2.99,情報・通信業
4014,カラダノート,40億,20.08,56.72,19.32,サービス業
4015,ペイクラウド HD,97億,84.96,5.35,2.59,情報・通信業
4016,MIT HD,14億,13.32,16.55,3.98,情報・通信業
4017,クリーマ,17億,19.39,8.88,2.6,情報・通信業
4018,Geolocation Technology,14億,24.73,9.9,7.97,情報・通信業
4019,スタメン,61億,3075.88,0.18,0.11,情報・通信業
4020,ビートレンド,14億,208.64,0.81,0.72,サービス業
4021,日産化学,6863億,17.74,17.19,11.44,化学
4022,ラサ工業,206億,8.2,9.73,5.59,化学
4023,クレハ,1458億,14.16,4.49,3.02,化学
4025,多木化学,365億,17.71,5.01,3.32,化学
4026,神島化学工業,168億,10,13.63,5.53,ガラス・土石製品
4027,テイカ,402億,16.49,3.93,2.69,化学
4028,石原産業,582億,9.18,5.59,2.6,化学
4031,片倉コープアグリ,97億,14.37,2.58,1.27,化学
4040,南海化学,54億,6.54,9.28,3.45,化学
4041,日本曹達,1375億,10.85,6.44,4.21,化学
4042,東ソー,5929億,9.84,7.35,4.49,化学
4043,トクヤマ,1934億,7.72,9.82,5.21,化学
4044,セントラル硝子,878億,8.38,8.59,4.69,化学
4045,東亞合成,1837億,13.91,5.93,4.56,化学
4046,大阪ソーダ,2421億,19.99,10.23,7.54,化学
4047,関東電化工業,535億,18.44,4.41,2.3,化学
4051,GMOフィナンシャルゲート,612億,71.19,15.88,7.64,情報・通信業
4052,フィーチャ,30億,3042.16,0.14,0.13,情報・通信業
4053,Sun Asterisk,211億,11.88,17.28,11.98,情報・通信業
4054,日本情報クリエイト,124億,19.63,18,11.2,情報・通信業
4055,ティアンドエスグループ,115億,28.65,17.19,14.2,情報・通信業
4056,ニューラルグループ,133億,,,,情報・通信業
4057,インターファクトリー,19億,28.42,6.37,3.67,情報・通信業
4058,トヨクモ,241億,34.79,26.66,17.26,情報・通信業
4059,まぐまぐ,17億,1711.37,0.11,0.1,情報・通信業
4060,rakumo,53億,27.29,14.46,7.36,情報・通信業
4061,デンカ,1902億,20.57,2.89,1.42,化学
4062,イビデン,6100億,23.28,5.12,2.27,電気機器
4063,信越化学工業,11兆4216億,21.33,11.97,10,化学
4064,日本カーバイド工業,153億,15.15,2.99,1.6,化学
4068,ベイシス,22億,43.21,2.59,1.3,情報・通信業
4069,BlueMeme,38億,18.35,7.8,6.07,情報・通信業
4071,プラスアルファ・コンサルティング,883億,27.17,29.45,23.84,サービス業
4072,電算システム HD,283億,10,12.9,4.63,情報・通信業
4073,ジィ・シィ企画,15億,46.79,8.18,1.93,情報・通信業
4074,ラキール,96億,13.99,17.76,9.96,情報・通信業
4075,ブレインズテクノロジー,37億,53.16,4.5,3.76,情報・通信業
4076,シイエヌエス,44億,9.01,13.32,9.91,情報・通信業
4078,堺化学工業,432億,9.58,5.67,3.4,化学
4080,田中化学研究所,244億,17.5,7.65,3.72,化学
4082,第一稀元素化学工業,195億,16.29,3.34,1.83,化学
4088,エア・ウォーター,4590億,9.13,9.92,4.06,化学
4091,日本酸素 HD,2兆2520億,21.44,10.51,4.15,化学
4092,日本化学工業,232億,11.5,4.31,2.59,化学
4093,東邦アセチレン,119億,7.39,9.11,4.86,化学
4094,日本化学産業,282億,13.6,4.33,3.69,化学
4095,日本パーカライジング,1585億,10.61,6.86,4.87,化学
4097,高圧ガス工業,484億,10.02,6.28,3.96,化学
4098,チタン工業,25億,10.86,4.65,1.58,化学
4099,四国化成 HD,857億,10.81,9.81,5.99,化学
4100,戸田工業,106億,16.84,3.99,1.1,化学
4102,丸尾カルシウム,33億,25.21,1.3,0.66,化学
4107,伊勢化学工業,922億,19.91,13.69,10.94,化学
4109,ステラケミファ,550億,19.31,5.86,4.48,化学
4112,保土谷化学工業,398億,13.95,5.42,3.21,化学
4113,田岡化学工業,127億,14.09,5.14,3.01,化学
4114,日本触媒,2637億,17.41,3.81,2.69,化学
4116,大日精化工業,555億,4.83,8.9,5.36,化学
4118,カネカ,2440億,9.5,5.33,2.76,化学
4119,日本ピグメント,51億,0.73,33.22,15.08,化学
4120,スガイ化学工業,28億,7.2,5.06,3.28,化学
4124,大阪油化工業,16億,,,,化学
4125,三和油化工業,100億,10.54,7.94,4.62,化学
4151,協和キリン,1兆7571億,25.25,7.88,6.36,医薬品
4165,プレイド,393億,,,,情報・通信業
4166,かっこ,18億,,,,情報・通信業
4167,ココペリ,34億,110.43,1.71,1.27,情報・通信業
4168,ヤプリ,85億,20.22,23.45,10.86,情報・通信業
4169,ENECHANGE,99億,,,,サービス業
4170,Kaizen Platform,32億,,,,情報・通信業
4171,グローバルインフォメーション,35億,9.18,15.91,12.36,情報・通信業
4172,東和ハイシステム,41億,11.06,9.6,8.78,情報・通信業
4173,WACUL,25億,11.95,17.77,9.87,情報・通信業
4174,アピリッツ,29億,18.72,6.62,3.29,情報・通信業
4175,coly,72億,,,,情報・通信業
4176,ココナラ,78億,52.55,6.82,2.48,サービス業
4177,i-plug,43億,10.67,73.46,10.01,情報・通信業
4178,Sharing Innovations,26億,19.01,9.26,5.89,情報・通信業
4179,ジーネクスト,13億,,,,情報・通信業
4180,Appier Group,1723億,90.76,5.66,4.41,情報・通信業
4182,三菱瓦斯化学,5591億,10.74,7.12,4.39,化学
4183,三井化学,7591億,8.66,9.38,3.74,化学
4185,JSR,9034億,,,,化学
4186,東京応化工業,4218億,20.2,10.16,7.25,化学
4187,大阪有機化学工業,666億,16.99,8.38,6.48,化学
4188,三菱ケミカルグループ,1兆3466億,24.47,2.8,0.83,化学
4189,KHネオケム,732億,8.68,12.77,6.69,化学
4192,スパイダープラス,159億,,,,情報・通信業
4193,ファブリカ HD,99億,14.02,20.35,13.97,情報・通信業
4194,ビジョナル,3425億,25.43,25.82,17.65,情報・通信業
